id,title,desc
1852,Hidamari Sketch,"For years, Yuno has dreamed of attending Yamabuki Arts High School, but now that she's been accepted, it means the scary prospect of moving away from her home and family for the first time! Fortunately, Yuno quickly learns that if her new neighbors at the eclectic Hidamari (Sunshine) Apartments aren't technically family, at least the majority share the bond of being fellow art students. From second year students like Hiro and Sae, who try to behave like helpful older sisters (mostly successfully) to her hyperactive new neighbor, classmate and best friend Miyako (who has the scariest apartment ever) Yuno begins to build the support network she'll need for dealing with strange characters like her oddly masculine landlady, her cosplay obsessed home room teacher, her tooth-chattering principal and all of the other odd denizens who inhabit her chosen world of art. "
18523,Senyuu. 2,Second season of Senyuu.
1858,Gakuen Utopia Manabi Straight!,"Manabi Straight! follows the lives of a group of young high school girls living in the year 2035 while they attend the all-girl Seioh Private High School. Since the birth rate has dropped dramatically, schools are being closed down due to the sheer lack of students available to teach. Morale in schools has dropped dramatically, and Seioh is no exception."
186,Initial D Second Stage,"Following his victory over RedSuns leader Ryosuke Takahashi, AE86 driver Takumi Fujiwara is challenged by the Lancer EVO-based ""Emperor,"" a group known for taking decals of racing teams they defeat, cutting them up and placing them on their cars like a fighter plane kill board. Takumi's undefeated streak is on the line as his AE86 is virtually no match against the more powerful and more agile four-wheel-drive EVOs of the Emperor team. "
1861,Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi,"Set during the Inter High Championships, Shohoku take on Tsukubu, one of this year's dark horses. It's a clash of acquaintances as Anzai will face his former student which is now the coach of Tsukubu, while Akagi & Kogure meet Godai their former classmate and Tsukubu's captain. Finally Sakuragi is irked by the presence of Nango, Tsukubu's center, who vies for Haruko's attention."
18617,Girls und Panzer der Film,"Sometime after the 63rd sensha-dou tournament, the Japanese Ministry of Education decides to move forward with its plan to decommission Ooarai Girls High School despite their recent triumph in the championship. In order to keep the school open, Miho and her team must win a match against a university sensha-dou team. For this difficult battle, Miho and the others count with the help of their friends from the other schools they previously faced, as well as assistance from new friends from the Chihatan Academy and Keizoku High School. Together, they will join forces to save Ooarai."
18619,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,The story is based on the battle against Anzio High School.
18661,Kamisama Hajimemashita OVA,Two OVA episodes bundled with the 16th volume of the manga.
18671,Chuunibyou demo Koi ga Shitai! Ren,"Due to various events, Yuuta and Rikka are living together. This secret co-habitation is so exciting for the two lovebirds! Or so it should be..."
18679,Kill la Kill,"After the murder of her father, Ryuuko Matoi has been wandering the land in search of his killer. Following her only lead—the missing half of his invention, the Scissor Blade—she arrives at the prestigious Honnouji Academy, a high school unlike any other. The academy is ruled by the imposing and cold-hearted student council president Satsuki Kiryuuin alongside her powerful underlings, the Elite Four. In the school's brutally competitive hierarchy, Satsuki bestows upon those at the top special clothes called ""Goku Uniforms,"" which grant the wearer unique superhuman abilities. "
18689,Diamond no Ace,"With a stray pitch that completely missed the batter, Eijun Sawamura loses his final middle school baseball game. Frustrated by this defeat, Eijun and his teammates vow to reach the national tournament once they are in high school. But everything changes when a scout unexpectedly invites him to Tokyo's prestigious Seidou High School after seeing the potential in his unusual pitching style. Encouraged by his teammates, Eijun accepts the offer, ready to improve his skills and play at a much more competitive level of baseball."
187,Initial D Third Stage,"Shortly after graduating from high school, Takumi is approached by RedSuns leader Ryosuke Takahashi and offered to join him in forming a professional racing team. Before coming up with an answer to the proposal, Takumi seeks retribution by issuing a rematch to Emperor leader Kyouichi Sudou, who previously defeated him due to an engine failure. He is also challenged by Kai Kogashiwa, a second-generation street racer whose father was once a fierce rival of Takumi's father Bunta. "
1873,Plawres Sanshirou,"Plawres is a wrestling game that the players make their robots, which are about 30 cm tall, fight in the ring. The main character, Sugata Sanshiro, is a plawres player. Using his plawrestler, Juohmaru, he beats strong rivals."
18753,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,Anime original episode bundled with the limited edition of the 
1878,Kaze no Shoujo Emily,"Based on the Emily of New Moon novel by Lucy Maud Montgomery. Emily is an orphan who gets sent to live with her relatives on Prince Edward Island, after her father dies. In New Moon she lives with her Aunt Elizabeth, Aunt Laura, and Cousin Jimmy, and learns to adapt with the help of her imagination and new friends. "
18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,"A new original animated story included on a bonus mail-order DVD eligible for readers of LaLa's August, October and September 2013 issues. "
1887,Lucky☆Star,
1888,Ichigo Mashimaro OVA,"Based on Barasui's manga series, Ichigo Mashimaro follows the life of Nobue Itou, her younger sister Chika, and her friends. The basic premise of the show can be summed up in ""cute girls do cute things in cute ways"", be it trying to quit smoking, going outside to play, celebrating a holiday, or doing school work. This OVA picks up where the series left off, continuing the adventures of your everyday life, only cuter. "
